uuid,missing_concept
e28c10cc-cb6d-400a-a04d-e276368618c2,Lycenchelys sp. 1
e28c10cc-cb6d-400a-a04d-e276368618c2,Scotoplanes globosa
e28c10cc-cb6d-400a-a04d-e276368618c2,Scotoplanes sp. A
e28c10cc-cb6d-400a-a04d-e276368618c2,fecal cast
9a5a1ea7-c101-48a7-b278-7d43a4f0e645,Suction Sampler
9a5a1ea7-c101-48a7-b278-7d43a4f0e645,manipulator
e6c15c2f-e34f-4636-b320-d0fadb9705b2,Microstomus pacificus
cc6a0822-6bee-4e73-9bd3-8c92e0207f00,Microstomus pacificus
5c37c96e-61a5-40dd-9de8-89320e4fafb1,Cerianthidae
5c37c96e-61a5-40dd-9de8-89320e4fafb1,Scotoplanes sp. A
5d2dcf97-e921-4170-9c77-4119a7bf1ffd,Scotoplanes sp. A
44602d4e-d2bb-4404-ad4c-27724f84dff5,Microstomus pacificus
589d24b0-1752-4603-8f92-e0cbea740ebc,seep
6be06d2a-4ac1-449f-a2cd-a5f2ac3dc3e2,Suction Sampler
6be06d2a-4ac1-449f-a2cd-a5f2ac3dc3e2,manipulator
063cc858-70d3-4208-b8c1-3ffbd451593f,Suction Sampler
063cc858-70d3-4208-b8c1-3ffbd451593f,manipulator
668a367d-9687-4557-a0d0-037855d963ea,Suction Sampler
668a367d-9687-4557-a0d0-037855d963ea,manipulator
1e090028-03f8-434d-af9d-e8147d08f8c0,Umbellula sp. 2
c71d1a3d-5bdc-44dd-96f0-dca90227a766,Neptunea
7937f84f-3056-4cf6-a453-ae0db59f8ada,Neptunea
f28ebe7b-3f41-49bb-a0bd-f0e93a9d7a9f,Suction Sampler
5c93b3f1-2711-47ba-8db9-5873921aaed4,Embassichthys bathybius
3e651e88-6106-48d4-8082-c9a1ccc7c339,Crossaster borealis
3e651e88-6106-48d4-8082-c9a1ccc7c339,Pyrosoma detritus
98b2989f-cdd7-4adf-b1be-a9b079237127,Umbellula sp. 2
bc127550-ac62-43b5-a378-a10bc39a1685,Umbellula sp. 2
a2481827-18a6-41e5-bfe4-6c0f826969a5,Microstomus pacificus
49021c1b-aef8-4f90-b166-1b1a926476ae,Lycenchelys sp. 1
2cb68cc0-dcb3-4b4b-8902-b73b1119a8ba,Lycenchelys sp. 1
2cb68cc0-dcb3-4b4b-8902-b73b1119a8ba,Umbellula sp. 2
c9c12be6-f75b-4fa6-8099-b3d4aa185f6c,Bathyraja trachura
1ed42ab2-40f7-4a23-9e22-06aac0a1f422,Lycodapus fierasfer
d849c35a-7a48-498d-bff5-bba458ba4684,Lycodapus fierasfer
92ba8675-4471-49e0-a437-4a31e35c01ed,Lycodapus fierasfer
c7ab7fab-f942-4d61-9c67-68380e38e28c,Lycodapus fierasfer
4092c706-9077-4561-8dd0-46bab54a5eb4,Lycodapus fierasfer
a2de9046-1667-4a8a-bdd9-5a513befdd47,Lycodapus fierasfer
4c9540f0-e976-4693-b89a-3a7b1d8cd85a,Lycodapus fierasfer
366a2ca8-aa24-4e25-87b4-39c1fe577534,Lycodapus fierasfer
670cb77f-7281-469e-bccb-be91097532a7,Lycodapus fierasfer
045c9610-038e-4240-a40c-12b77d760e17,Lycodapus fierasfer
364c893a-540a-4d9e-9aaa-1971b4b3820f,Lycodapus fierasfer
7b1f2f28-89db-459d-945a-0cdcf56b2ea0,Lycodapus fierasfer
7b1f2f28-89db-459d-945a-0cdcf56b2ea0,Umbellula sp. 2
58246deb-f862-47eb-830c-12861869fe8a,Lycodapus fierasfer
5b4a9ca7-e0de-439b-aaa7-60b91048dd2e,Lycodapus fierasfer
db6a6050-3446-4df0-b5cf-aad9ce4ccaaf,Lycodapus fierasfer
52d143df-61b4-4760-bd5f-51667b6a9e1d,Lycodapus fierasfer
2a32342b-115a-4838-855d-763029d2ffd8,Lycodapus mandibularis
3a4ea71f-fcb5-492d-8187-590860d720b5,Bathyraja trachura
3d7327d7-1dcf-4d61-a1de-8a8a438c557e,Umbellula sp. 2
1d11e963-6c64-411f-b626-1f605a4c2b20,Bathyraja trachura
1d11e963-6c64-411f-b626-1f605a4c2b20,Umbellula sp. 2
edf55327-639b-4f26-9178-005ed9f8a905,Pandalopsis ampla
8ddc450e-3bbf-40b3-98b1-448d436bbbd7,Crossaster borealis
f0537e2c-92e3-498f-af0f-2c35ae47668c,Calliostoma
f0537e2c-92e3-498f-af0f-2c35ae47668c,Delectopecten
f0537e2c-92e3-498f-af0f-2c35ae47668c,eggcase
b3785313-eb5c-47c9-9bc0-afc6cf669524,Calliostoma
b3785313-eb5c-47c9-9bc0-afc6cf669524,Delectopecten
b3785313-eb5c-47c9-9bc0-afc6cf669524,Ophiuroidea
b0be56ca-6187-4bc3-9353-086a84f50fcf,Calliostoma
a5da9059-141b-4810-8c70-573b7cb8db21,Calliostoma
d6fb0fc8-1106-4c3f-8e2e-0a9bdab80458,Calliostoma
dfd115f9-0434-45c8-b762-6c23263a08a9,Calliostoma
792d7727-3030-4b23-83bc-06cb3ab6261f,Calliostoma
9c69b060-d7b5-4077-8d4f-35f88ec28cc1,Microstomus pacificus
1ffd0406-335f-4212-a91f-f7c928b6cb2b,Embassichthys bathybius
9e9319a1-3847-402b-8f40-14e696fde05f,Crossaster borealis
5a15146f-3dff-4150-acf1-37aacf06b694,Vesicomya
f0263f0f-6897-4e18-9e69-76194f858b5b,Ceriantharia
f0263f0f-6897-4e18-9e69-76194f858b5b,Mysidacea
f0263f0f-6897-4e18-9e69-76194f858b5b,Scotoplanes sp. A
f0263f0f-6897-4e18-9e69-76194f858b5b,fecal cast
f0263f0f-6897-4e18-9e69-76194f858b5b,marine organism
e309afb4-f1cf-4dd7-b388-789d9aabfc82,Scotoplanes sp. A
563fb409-7678-462c-a21b-df27288d253a,Microstomus pacificus
563fb409-7678-462c-a21b-df27288d253a,Paguroidea
bc1c8ac2-a6df-4b27-b1b7-1c857f9e533a,Zoantharia
3e3a12dd-e068-41b8-90b9-05b41d74c585,Zoantharia
83a49f45-6ec4-4e55-ba0b-44fe97fa1c3a,Tunicata
f3b9702a-8a79-4f69-9250-7578e0a68178,Hexacorallia
f3b9702a-8a79-4f69-9250-7578e0a68178,Scotoplanes sp. A
11de7ae4-4f83-449b-b18c-f4552b5f3528,Asthenactis fisheri
e76ef796-f0bf-49ff-8de1-524412552f81,Neptunea
b2089dff-2dab-427c-a667-ac28131414fe,Scotoplanes sp. A
b2089dff-2dab-427c-a667-ac28131414fe,Suction Sampler
546551ed-3579-475f-a967-f53a4501a656,Neptunea
1cd9cdf6-78c2-4f1f-9435-cc4e5520f521,Neptunea
ba2a529a-4708-4eaf-8aa0-4c7655d1e381,Asbestopluma
ba2a529a-4708-4eaf-8aa0-4c7655d1e381,Galatheidae
ba2a529a-4708-4eaf-8aa0-4c7655d1e381,Neptunea
ba2a529a-4708-4eaf-8aa0-4c7655d1e381,Ophiuroidea
ba2a529a-4708-4eaf-8aa0-4c7655d1e381,Pandalopsis ampla
ba2a529a-4708-4eaf-8aa0-4c7655d1e381,Paragorgia
b2cabd91-3e56-414f-90ca-1d6e5ce1473a,Neptunea
7620e445-c3b3-4e76-adf4-1c74368d47cf,Neptunea
c9f4aa52-6c78-42c4-b245-5b49399c6ccd,Amphipoda
c9f4aa52-6c78-42c4-b245-5b49399c6ccd,Delectopecten
c9f4aa52-6c78-42c4-b245-5b49399c6ccd,Tunicata
c6afad5b-bb5e-45da-b5fc-11001c1f65c3,Scotoplanes sp. A
810bf1e3-5309-482e-bc9b-0dd9c5b1b0a4,Scotoplanes sp. A
5f591d71-2f43-4ad5-9f74-36b31ffd2041,Chorilia
5f591d71-2f43-4ad5-9f74-36b31ffd2041,Ophiuroidea
5f591d71-2f43-4ad5-9f74-36b31ffd2041,Pandalopsis ampla
5f591d71-2f43-4ad5-9f74-36b31ffd2041,Porifera
7428229b-9bb6-43ba-ba4c-fa98d3dfa87b,Crossaster borealis
266320d0-3da3-4bd7-8262-df338f36e524,Embassichthys bathybius
88eecea3-3856-4ae0-a58f-b67740b91246,Amphipoda
cae6137d-b5a1-41d9-a75c-76259fe02cb5,Porifera
c02cbdbe-cef5-4b7b-afb9-83471e48d0b3,Plantae detritus
c02cbdbe-cef5-4b7b-afb9-83471e48d0b3,Scotoplanes sp. A
c02cbdbe-cef5-4b7b-afb9-83471e48d0b3,fecal cast
c87f1164-21ec-48a3-8a9c-b9dbe87e38c3,Scotoplanes sp. A
3591e811-470c-4cf2-82d2-6c69baeb852d,Scotoplanes sp. A
c9685be2-b952-4c5f-8cf3-134b1186e44e,Scotoplanes sp. A
0f2b8a77-335f-4386-b3df-8554af1b31b1,Scotoplanes sp. A
346944ac-296e-41b2-a09e-e1831ed6c1bf,Scotoplanes sp. A
6d457fee-853c-4418-aac3-6c9214c53a95,Scotoplanes sp. A
e81e0887-d42f-4b32-b364-26c50f877957,Scotoplanes sp. A
c95caa59-b448-4d10-8667-f6663fd210a8,Scotoplanes sp. A
213bbed2-1143-469a-a744-c8e2bf8848fd,Scotoplanes sp. A
b1c06523-ded5-4cbb-bd96-ccd409d1703e,Scotoplanes sp. A
2ea924e5-55b6-4126-ae5f-d2cb16a76c5a,Ophiuroidea
2ea924e5-55b6-4126-ae5f-d2cb16a76c5a,Scotoplanes sp. A
2165fcd5-c8ae-4873-89ca-5e1e5d2a1abd,Scotoplanes sp. A
7f918ad3-6b76-4779-9e96-d1c2e51c6576,Porifera
d043a498-d572-48c0-9a39-a97dbccd7d84,Ascidiacea
d043a498-d572-48c0-9a39-a97dbccd7d84,Bathyraja trachura
d043a498-d572-48c0-9a39-a97dbccd7d84,Galatheidae
d043a498-d572-48c0-9a39-a97dbccd7d84,Porifera
d043a498-d572-48c0-9a39-a97dbccd7d84,Sibogagorgia
3998a228-338a-4363-8a21-c579708c66d2,Bathyraja trachura
3998a228-338a-4363-8a21-c579708c66d2,Chorilia
3998a228-338a-4363-8a21-c579708c66d2,Sibogagorgia
c66b1aa7-424d-4d46-99a7-f0578b1e3e85,Asbestopluma monticola
c66b1aa7-424d-4d46-99a7-f0578b1e3e85,Psathyrometra fragilis
a0c89bdf-bbd8-4ccf-8a61-56ad8cd66f6f,Porifera
a0c89bdf-bbd8-4ccf-8a61-56ad8cd66f6f,Tunicata
2741beae-07f1-4f66-9e6a-bae5fec23eb9,Porifera
0b88f951-2efe-4d2a-a640-57b56f8420be,Pandalopsis ampla
0b88f951-2efe-4d2a-a640-57b56f8420be,Paragorgia
0b88f951-2efe-4d2a-a640-57b56f8420be,Tunicata
c1dc292d-c291-40f0-80a3-9d25ca223f51,Bathyraja trachura
5d158c4f-d69b-4c9a-8753-2fc887c1b7b3,Bathyraja trachura
5d158c4f-d69b-4c9a-8753-2fc887c1b7b3,Pandalopsis ampla
4f223355-710e-4144-a635-69e484191b67,Bathyraja trachura
4f223355-710e-4144-a635-69e484191b67,Chorilia
4f223355-710e-4144-a635-69e484191b67,Pandalopsis ampla
4f223355-710e-4144-a635-69e484191b67,Porifera
f5981244-920d-4772-9bc2-23366ecf9783,Bathyraja trachura
f5981244-920d-4772-9bc2-23366ecf9783,Galatheidae
d3014c47-7a6d-41ef-8a53-59d24217f137,Asbestopluma
d3014c47-7a6d-41ef-8a53-59d24217f137,Porifera
d3014c47-7a6d-41ef-8a53-59d24217f137,Umbellula sp. 2
7a998af7-3567-4088-a714-3717ea802ccc,Galatheidae
7a998af7-3567-4088-a714-3717ea802ccc,Porifera
7a998af7-3567-4088-a714-3717ea802ccc,Tunicata
28722568-ad8b-4222-8ebe-d567f85efda0,Galatheidae
7f19cb19-cb25-417f-ad86-a6df44d84d6b,Bathyraja trachura
7f19cb19-cb25-417f-ad86-a6df44d84d6b,Galatheidae
7f19cb19-cb25-417f-ad86-a6df44d84d6b,Pandalopsis ampla
15379546-be45-4658-a5a9-cf1e314dbd96,Asbestopluma
3c0270ac-2deb-4c81-9aca-9f9cacb8f7ef,Porifera
a4a82b3f-2bf3-4198-af1c-48d4d9c9deb8,Embassichthys bathybius
a4a82b3f-2bf3-4198-af1c-48d4d9c9deb8,Ophiuroidea
43d4fd92-7107-4c40-8ad3-217749acf6bf,Asbestopluma monticola
43d4fd92-7107-4c40-8ad3-217749acf6bf,Pandalopsis ampla
43d4fd92-7107-4c40-8ad3-217749acf6bf,manipulator
9a08eaa1-12ac-4193-9dc3-39279ef4fc23,Scotoplanes sp. A
199072c7-3a99-4aa2-a87b-440286a06cfc,Porifera
cf30b8c0-08cd-478e-beea-b682342c61ba,Asthenactis fisheri
fe35366a-c30f-4226-976c-a4bf7f6c6035,Tunicata
fe35366a-c30f-4226-976c-a4bf7f6c6035,Zoantharia
4383f0a0-f9a7-4476-9b21-005d76c040f4,Siphonophorae
d94b5ca1-484d-4a1b-8475-8d13dacd6867,Asthenactis fisheri
a5c45e31-93f0-4dde-a03f-b6e05ea3c701,Asthenactis fisheri
033c1ced-54c8-4b3a-9d00-f0cd6ca37d48,Asthenactis fisheri
effbd3e3-e87c-419e-8a18-17e1442401bb,Asthenactis fisheri
c2680d32-aa4c-49d5-92ab-103a5d24a6d3,Asthenactis fisheri
c2680d32-aa4c-49d5-92ab-103a5d24a6d3,Psathyrometra fragilis
d16946ef-8a7a-4dae-aad4-034d2ff9add0,Asthenactis fisheri
3d0c899f-8af8-488b-90b0-319d2c57301d,Asthenactis fisheri
a28d6389-2d7b-4276-a1d9-ea390dadfc06,Asthenactis fisheri
a28d6389-2d7b-4276-a1d9-ea390dadfc06,Porifera
a28d6389-2d7b-4276-a1d9-ea390dadfc06,Thenea muricata
311d36b5-24cd-4f21-b615-3d754e6fe515,Asthenactis fisheri
b27206d7-5585-49aa-9f79-958e2349d831,Asthenactis fisheri
fb2e5591-dc66-44fd-97fa-1695479a2f41,Asthenactis fisheri
2a6edea9-fb21-4b46-9ac5-c0bb0eb99964,Asthenactis fisheri
2a6edea9-fb21-4b46-9ac5-c0bb0eb99964,Callistephanus kofoidi
2a6edea9-fb21-4b46-9ac5-c0bb0eb99964,Ophiuroidea
2a6edea9-fb21-4b46-9ac5-c0bb0eb99964,Porifera
2a6edea9-fb21-4b46-9ac5-c0bb0eb99964,coral skeleton
f18767c0-3583-4299-83dd-e709336e895e,Asthenactis fisheri
f7c44dbe-6389-4cc3-8a67-444fc633cf0e,Asthenactis fisheri
f7c44dbe-6389-4cc3-8a67-444fc633cf0e,Farrea occa
e155f1f5-d15e-4a10-abc6-ce814a2d52e4,Asthenactis fisheri
e155f1f5-d15e-4a10-abc6-ce814a2d52e4,Rajiformes
578d0960-b726-4ab4-92b1-0946ba302ac2,Asthenactis fisheri
fc213ed7-0462-4326-ab52-6e20c40f3e8e,Asthenactis fisheri
068adbc9-6edb-49b6-b2be-a47ca82e0ce0,Asthenactis fisheri
b90519af-6cb7-482f-889b-49d0bf977da1,Asthenactis fisheri
89586a59-4e59-46b8-bf41-26200b85f8b1,Asthenactis fisheri
89586a59-4e59-46b8-bf41-26200b85f8b1,Solaster hypothrissus
d60b5b72-ea31-42c9-b49c-011cd737e1eb,Asthenactis fisheri
419fc5a7-1a05-4b6c-bdbc-70979e2f9d09,Asthenactis fisheri
e45aa0f7-60ea-46ce-8478-3a46a235f46a,Asthenactis fisheri
51e1a994-5b3e-4f1a-8e98-ddeb34a63ab4,Asthenactis fisheri
51e1a994-5b3e-4f1a-8e98-ddeb34a63ab4,Cnemidocarpa
51e1a994-5b3e-4f1a-8e98-ddeb34a63ab4,can
88f2a132-7aa6-4436-b71a-ce50f589b436,Asthenactis fisheri
c2647b03-5e85-48ac-8a24-97f88d1dd675,Acoustic Doppler Current Profiler
c2647b03-5e85-48ac-8a24-97f88d1dd675,Asthenactis fisheri
c2647b03-5e85-48ac-8a24-97f88d1dd675,Embassichthys bathybius
ffe3eeee-75b4-4b25-aab8-eef4d16b127e,Asthenactis fisheri
12533554-676a-400d-baed-d1a563db54bc,Asthenactis fisheri
7bb2b58c-b3af-4679-b3b5-07a8009800fd,Asthenactis fisheri
7bb2b58c-b3af-4679-b3b5-07a8009800fd,Farrea occa
c9ce4280-0f6d-48f9-ad25-3953648dbba2,Asthenactis fisheri
6b71ccaf-71f3-4f22-ab70-92c1e7ea7519,Asthenactis fisheri
003ad516-aacb-4b9b-bc86-0e17b2d83079,Asthenactis fisheri
338b0ecd-31f0-4587-b968-a54f5fd281a8,Asthenactis fisheri
eddb38cc-6dc5-4eaa-b53c-7172210fe567,Asthenactis fisheri
a0aa7ae3-bdfd-4ae1-b826-0bcbf6c27f61,Asthenactis fisheri
a0aa7ae3-bdfd-4ae1-b826-0bcbf6c27f61,Graneledone boreopacifica
a0aa7ae3-bdfd-4ae1-b826-0bcbf6c27f61,Pandalopsis ampla
d44557cc-a20c-4328-b125-9face9aa0916,Asthenactis fisheri
d44557cc-a20c-4328-b125-9face9aa0916,Pandalopsis ampla
d44557cc-a20c-4328-b125-9face9aa0916,rock
ad3f9e12-86c3-4354-8739-8839a031ca50,Embassichthys bathybius
ad3f9e12-86c3-4354-8739-8839a031ca50,Pandalus amplus
87f36222-f725-4355-87b9-eb8ab28ab203,Crossaster borealis
8c3e4c23-4a3e-4a5f-ab15-5c08199fb942,Crossaster borealis
a34e506a-91ec-4cc5-a06a-a8101b5101d6,Crossaster borealis
996d3f9a-6ac0-434c-9538-2cb2bc447c0e,Crossaster borealis
16aed5d4-1c40-4b64-a217-5d981ac648ec,Crossaster borealis
b8ade689-62dd-4aa2-b93d-a3d2713185df,Crossaster borealis
02221167-9d2c-4899-83f3-36b6b172583a,Crossaster borealis
ce5be700-2287-40a1-9854-d2ea0c9c0844,Crossaster borealis
91359f89-feef-44b2-830d-109072859d1f,Crossaster borealis
b0383eae-a66d-4a5a-8ccb-0b07f8953768,Crossaster borealis
502d22f1-2275-46f5-bcee-456eb66fb95a,Crossaster borealis
3b13d60e-9be1-4fae-a6a2-4ce65145c510,Crossaster borealis
f93e4070-4c23-4dfc-b819-4e1ab13a86d5,Crossaster borealis
f93e4070-4c23-4dfc-b819-4e1ab13a86d5,Umbellula sp. 2
8afcab72-bb83-4ef3-9574-c2979377ab6a,Crossaster borealis
9776b33d-23d0-4191-bd50-a7aa5c43dd37,Crossaster borealis
1ce8651d-9ad8-42f6-985b-8f56710c5c97,Crossaster borealis
1e03c78f-b4b9-493f-92c4-5e9f0cf818a6,Crossaster borealis
7ed5408d-460d-425a-bacd-131698c20008,Crossaster borealis
7ed5408d-460d-425a-bacd-131698c20008,Embassichthys bathybius
2855bb77-bbee-4c45-816f-177639227cad,Crossaster borealis
0320600b-0c25-4a45-9392-baa1297d07f3,Crossaster borealis
17d707ea-8e8f-44cd-95d3-e65519cc906b,Asteronyx longifissus
17d707ea-8e8f-44cd-95d3-e65519cc906b,Crossaster borealis
17d707ea-8e8f-44cd-95d3-e65519cc906b,Umbellula sp. 2
b0061a31-e8e2-4868-b7f7-a9fa001ea633,Crossaster borealis
71306c02-bd0d-48f3-befa-5c62bb907ffb,Crossaster borealis
83d6a34b-796f-4207-8389-b8398b82584c,Crossaster borealis
2c95dc49-6fc1-4680-ae46-ad2505a626db,Crossaster borealis
ae0a4328-b823-4e89-8e1f-78e7004122c6,Crossaster borealis
6ccc9576-4ffd-454b-bbe4-4c14a63e64fd,Crossaster borealis
28647d69-37b9-4b17-ba9b-fb1fb7d4e61f,Crossaster borealis
28647d69-37b9-4b17-ba9b-fb1fb7d4e61f,shell
fd2cbecb-d7b9-4398-a262-c37c0391b3d5,Crossaster borealis
2596b25d-d553-438c-936c-a8c1da726c93,Crossaster borealis
ae1bba7f-fe18-471d-b217-b3adba8bfa28,Crossaster borealis
12a6c400-eeb3-465d-955e-a6a6956647fc,Ceriantharia sp. 2
12a6c400-eeb3-465d-955e-a6a6956647fc,Crossaster borealis
6a6c8d53-be2c-4d38-b30f-027ea7f3dbb1,Crossaster borealis
5fa64bb5-d340-4453-b2e0-b222408bb0e7,Crossaster borealis
bd1a33f5-b669-43c4-b611-1923570ab43c,Crossaster borealis
ded88bb1-2af1-4f8f-9e25-6bbd4dcc0cc7,Crossaster borealis
39f93c4f-3051-4e4a-badf-c7ec450f2a8d,Crossaster borealis
d2752735-162f-4426-a8ae-d9a87c9b43b6,Crossaster borealis
a6750579-043b-4c64-8ae7-586a390f823e,Crossaster borealis
4b6c431d-ac9b-4046-864a-e08d208ae665,Crossaster borealis
86087995-4d16-473f-933c-756289f48c0d,Crossaster borealis
9b877f26-fa71-4f9a-8531-eda199c88802,Crossaster borealis
326c32b8-bd3b-41c2-b758-2d06111eaf42,Crossaster borealis
d3058c62-5a70-43c8-a5ce-a0e707541248,Crossaster borealis
e82f01c3-b4a7-4aae-8986-8a61aedf9b22,Crossaster borealis
1143fa36-c9bd-49e5-b512-fdfe04715181,Crossaster borealis
c890293a-5914-4300-b6d8-d3e3da3c9de2,Crossaster borealis
388407b6-6684-4382-9b6b-94066167baab,Crossaster borealis
c3fbb46e-1da6-42eb-8786-9a19286922d9,Crossaster borealis
c3fbb46e-1da6-42eb-8786-9a19286922d9,Embassichthys bathybius
363aa74e-ac7e-43b8-8e95-a0b93afc154f,Crossaster borealis
564a8683-996f-444a-9eed-94f7777222eb,Crossaster borealis
a78eb393-2e56-49fe-a425-ba9b5ec2c51e,Crossaster borealis
1949152d-7993-4791-9cb0-80e7df82ace9,Crossaster borealis
1dd60256-7ae3-4a28-b062-e0365840a324,Crossaster borealis
5374cb90-41fe-4730-ba8d-880c5c70bdd9,Crossaster borealis
294dfe1c-4407-4d53-a26c-8b38bcfb0869,Crossaster borealis
493be8ed-3901-43b6-88ab-23be3de9f6cc,Crossaster borealis
493be8ed-3901-43b6-88ab-23be3de9f6cc,Pyrosoma detritus
28bcdfdd-fe4d-4b3b-8756-c51678bbf531,Crossaster borealis
0b99879c-0f8f-4760-88cf-6f8d5c99b06c,Crossaster borealis
0b99879c-0f8f-4760-88cf-6f8d5c99b06c,Pyrosoma detritus
3fc2a1e6-5610-43b7-bb94-707a3816f926,Crossaster borealis
3fc2a1e6-5610-43b7-bb94-707a3816f926,Pyrosoma detritus
f14a4a68-3fde-40db-bea0-bbe3b20cd965,Crossaster borealis
f14a4a68-3fde-40db-bea0-bbe3b20cd965,Pyrosoma detritus
4c61deb2-3636-4e17-911e-5e260dcf7447,Crossaster borealis
4c61deb2-3636-4e17-911e-5e260dcf7447,Pyrosoma detritus
c3979ed0-9b16-449d-a10f-4c0673248acb,Crossaster borealis
c3979ed0-9b16-449d-a10f-4c0673248acb,Pyrosoma detritus
b56d0ec4-1bea-4241-b018-dc7d96e38a51,Crossaster borealis
a17557a6-c426-4604-a3ca-3fadedd75932,Embassichthys bathybius
a17557a6-c426-4604-a3ca-3fadedd75932,Porifera
91f0a302-7160-456a-9966-8c57c0e10e4c,Heterozonias alternatus
e5fae776-5558-4737-9df0-ef776adebad2,Heterozonias alternatus
3f0f0cde-84cd-4436-b5f6-8cb5db981be5,Heterozonias alternatus
3f0f0cde-84cd-4436-b5f6-8cb5db981be5,Hippasteria lepidonotus
2923a97a-cfb3-419d-8081-1e7797454466,Heterozonias alternatus
935c9dff-acdc-4389-889b-4d133141281c,Umbellula sp. 2
0115d04a-1263-46cc-978f-c7891b9005b2,Embassichthys bathybius
2eb05f6e-d511-4546-a9e9-27b9ca022883,Embassichthys bathybius
79ee548e-b83f-4d9f-b0ad-d19eb2e8de66,Embassichthys bathybius
79ee548e-b83f-4d9f-b0ad-d19eb2e8de66,Microstomus pacificus
5f68e302-2729-4674-8440-503f03b7d54e,Embassichthys bathybius
3c54f53e-4faf-43b3-ba0d-15c65c2c02c7,Embassichthys bathybius
8ce7cad7-0d3b-4ef9-861f-d5bdc2732dd3,Hippasteria californica
8ce7cad7-0d3b-4ef9-861f-d5bdc2732dd3,Hydroidolina
8ce7cad7-0d3b-4ef9-861f-d5bdc2732dd3,Microstomus bathybius
8ce7cad7-0d3b-4ef9-861f-d5bdc2732dd3,Porifera
8ce7cad7-0d3b-4ef9-861f-d5bdc2732dd3,Zoantharia
4747a732-8274-41c0-9a4d-44d0a3ed0c72,Embassichthys bathybius
4747a732-8274-41c0-9a4d-44d0a3ed0c72,Octopodidae
c1f6900c-7a0b-47d6-820b-6a0c75b535da,Ceriantharia
c1f6900c-7a0b-47d6-820b-6a0c75b535da,Hippasteria lepidonotus
bd312b93-e212-4d89-be67-7b7a889d6e21,Hippasteria lepidonotus
dc14c4b4-a04d-4510-8e65-df87c7096dbe,Hippasteria lepidonotus
89eb688f-852c-4110-8835-1b4c98e7cf52,Pteraster
16ed3059-593d-43fc-85a0-bcb168b4a17a,Pteraster
00aaaeb6-59be-45f4-b22e-81d1e1420dc1,Pteraster
0ae902f4-809f-4eb5-9b56-d761bfb077af,Pteraster
0ae902f4-809f-4eb5-9b56-d761bfb077af,Umbellula sp. 2
6faccb1c-1593-4d33-8326-7629733ff053,Pteraster
8a9d86e8-59a5-4f4d-98e1-710c21789bad,Pteraster
29596f85-e802-4e1f-83a4-ed59578e809b,Pteraster
0040271b-5598-4e25-98bd-063ed49158d1,Pteraster
15dd6bf0-3e43-43c6-bd8c-e4672b164cfa,Pandalidae
15dd6bf0-3e43-43c6-bd8c-e4672b164cfa,Pteraster
734cc8af-0df6-4475-956d-10044930639d,Cladorhizidae
734cc8af-0df6-4475-956d-10044930639d,Ophiuroidea
734cc8af-0df6-4475-956d-10044930639d,Pandalopsis ampla
734cc8af-0df6-4475-956d-10044930639d,Pteraster
8b1be395-6829-4452-b63e-2bc34b277f38,Embassichthys bathybius
8b1be395-6829-4452-b63e-2bc34b277f38,Pteraster
3847f10e-1d6f-4c5f-87fa-192dc6cf7133,Actinostolidae
7e328595-e41f-4a44-92e5-4d11c667d4ff,Pandalopsis ampla
01d37afc-2c2e-42bf-9a98-b8e4798a90fe,Paragorgia
8353ab68-a1f2-437a-9c52-39006b45237e,Thenea muricata
2e45df4a-9089-4d55-8c76-0e50e60f4028,Asbestopluma monticola
70294ce2-d199-4816-953b-fc1694b8ae7a,Farrea occa
fb753e83-577d-42bf-bea6-fffd8554d474,Umbellula sp. 2
89195ed5-fb08-4c56-b248-df0395593ecb,Asbestopluma monticola
91330bbb-bfe3-4040-bd9c-905292a92621,Solaster
a4e1ad83-746c-4066-8612-22c5e8305b75,Actinostolidae
a4e1ad83-746c-4066-8612-22c5e8305b75,Callistephanus kofoidi
a4e1ad83-746c-4066-8612-22c5e8305b75,Ceriantharia sp. 2
a4e1ad83-746c-4066-8612-22c5e8305b75,Cnemidocarpa
a4e1ad83-746c-4066-8612-22c5e8305b75,Demospongiae sp. 1
a4e1ad83-746c-4066-8612-22c5e8305b75,Pandalus amplus
a4e1ad83-746c-4066-8612-22c5e8305b75,Porifera
a4e1ad83-746c-4066-8612-22c5e8305b75,Solaster hypothrissus
2df1296b-4a8a-41e9-8f9d-12694469d74a,Solaster
a95d27cd-11e9-4549-bdeb-8ce240730f55,Solaster
d3465deb-141a-454b-b377-cb8acd62a888,Solaster
0fc4ad7f-18a2-4c81-a585-246edff4f61f,Solaster
8513cf4a-f0d4-41d3-b357-14e9ba7fd218,Solaster
c66c4f8e-d8fd-49d4-8606-4cdc6f249f60,Solaster
cc71d6f7-799f-4b6a-8b1d-040693653706,Solaster hypothrissus
251c7486-089e-4652-b5ec-74efd2d51c6b,Cnemidocarpa
251c7486-089e-4652-b5ec-74efd2d51c6b,Embassichthys bathybius
251c7486-089e-4652-b5ec-74efd2d51c6b,Paragorgia
251c7486-089e-4652-b5ec-74efd2d51c6b,Porifera
251c7486-089e-4652-b5ec-74efd2d51c6b,Solaster hypothrissus
251c7486-089e-4652-b5ec-74efd2d51c6b,coral skeleton
eaf9a497-4480-4ac8-b84c-bf977b0a7dbe,Solaster hypothrissus
19baa28d-d688-41cf-a62a-9119080bed0e,Solaster hypothrissus
